asin,domain_id,market,title,detected_layout,expected_layout,is_mismatch,confidence,detection_layer,new_price,used_price,brand,source
B0BC8KSNVT,4,FR,"TECURS Clavier de Jeu mécanique - Clavier PC RVB avec câble 80% TKL Keyboard mécanique Filaire éclairé, Interrupteur Bleu, Disposition Allemande QWERTZ pour Ordinateur Portable Mac Xbox (argenté)",qwertz,azerty,True,high,title_keyword,,,TECURS,static_pool
B0BC8KSNVT,8,IT,TECURS Tastiera meccanica da gioco (giallo),qwertz,qwerty_it,True,high,title_keyword,,,TECURS,static_pool
B0BC8KSNVT,9,ES,"TECURS Teclado mecánico para videojuegos - RGB PC Aluminio Teclado con cable 80% TKL iluminado por cable teclado mecánico, conmutador azul, diseño alemán QWERTZ para portátil, Mac Xbox PS4 PS5",qwertz,qwerty_es,True,high,title_keyword,,,TECURS,static_pool
B0DJX23WHW,2,UK,"Turtle Beach Vulcan II Mechanical PC Gaming Keyboard, Tactile Titan II Switch, Illuminated Keys, Removable Wrist Rest, DE Layout",qwertz,qwerty_uk,True,high,title_keyword,118.01,,Turtle Beach,static_pool
B0DJX23WHW,4,FR,"Turtle Beach Vulcan II – Mechanische PC Gaming-Tastatur, Tactile Titan II Schalter, beleuchtete Tasten, abnehmbare Handballenauflage, DE Layout",qwertz,azerty,True,high,title_keyword,176.22,97.19,Turtle Beach,static_pool
B0DJX23WHW,8,IT,Turtle Beach Vulcan II Tastatur Gaming USB Deutsch Schwarz (TBK-1003-02-DE),qwertz,qwerty_it,True,high,title_keyword,187.07,95.95,Turtle Beach,static_pool
B0DJX23WHW,9,ES,"Turtle Beach Vulcan II Tactile - Teclado gaming, color negro",qwertz,qwerty_es,True,high,title_keyword,157.14,97.19,Turtle Beach,static_pool
B07FLYR1TG,4,FR,"KLIM Chroma Clavier sans Fil Gamer QWERTZ Deutschland + Fin, Durable, Ergonomique, Discret, Waterproof, Silencieux + Clavier Gamer rétroéclairé pour PC Mac + Clavier PS4 + Nouvelle Version + Noir",qwertz,azerty,True,high,title_keyword,49.97,,KLIM,static_pool
B07FLYR1TG,8,IT,"KLIM™ Chroma - Tastiera wireless per gamer QWERTZ Deutschland, sottile, durevole, ergonomica, discreta, impermeabile, silenziosa + tastiera Gamer retroilluminata per PC Mac + tastiera PS4 + nuova",qwertz,qwerty_it,True,high,title_keyword,59.41,,KLIM,static_pool
B07FLYR1TG,9,ES,KLIM Chroma Teclado Inalámbrico Gaming en QWERTZ - Wireless – Alto Desempeño – Retroiluminación a Color Estilo Gaming – Teclado para Juegos PC PS4 Windows Mac [ Nueva Versión ],qwertz,qwerty_es,True,high,title_keyword,58.08,,KLIM,static_pool
B0D9M5Y1LY,2,UK,Logitech G G915 X LIGHTSPEED low-profile gaming keyboard - DEU QWERTZ-Layout,qwertz,qwerty_uk,True,high,title_keyword,219.99,,Logitech G,static_pool
B0D9M5Y1LY,4,FR,"G915 X Lightspeed Clavier de Jeu à Profil Bas, linéaire - DEU QWERTZ Layout - Noir",qwertz,azerty,True,high,title_keyword,284.74,129.78,Logitech G,static_pool
B0D9M5Y1LY,8,IT,"Logitech G G915 X LIGHTSPEED low-profile gaming keyboard, Linear - DEU QWERTZ-Layout - Nero",qwertz,qwerty_it,True,high,title_keyword,269.0,129.78,Logitech G,static_pool
B0D9M5Y1LY,9,ES,"G915 X Lightspeed Low-Profile Gaming Keyboard, Linear - Deutsches QWERTZ-Layout - Negro",qwertz,qwerty_es,True,high,title_keyword,229.15,129.78,Logitech G,static_pool
B0CJY1GBYP,2,UK,"Akko V3 Penguin Tactile Silent Keyboard Switch for Mechanical Gaming Keyboard, 5-Pin 50gf Quiet Switches with Standard MX Structure, for DIY Kit/Gamer Barebones Keyboard (45pcs)",unknown,qwerty_uk,False,none,none,21.59,19.79,Akko,static_pool
B0CJY1GBYP,4,FR,"Akko V3 Penguin Tactile Silent Switch pour Clavier Mécanique, 5 Broches 50gf, Commutateurs à Touches MX pour DIY Kit/Hot-Swappable/Gamer Barebone/Gasket/Keyboard Personnalisé (45 pièces, Manchot)",unknown,azerty,False,none,none,27.99,,Akko,static_pool
B0CJY1GBYP,8,IT,"Akko V3 Penguin Tactile Silent Switch per Tastiera Meccanica, 5 PIN 50 gf, Interruttori a chiave MX per Kit Fai da Te/Hot-Swap/Gamer Barebone/Gasket/Keyboard Personalizzata (45PCS, Penguin)",unknown,qwerty_it,False,none,none,26.99,,Akko,static_pool
B0CJY1GBYP,9,ES,"Akko Switch Táctil Silencioso para Teclado Mecánico, Silent Switches, 5 Pin 50gf, Disparador Rápido, Carrera Corta de 3,3 mm, Interruptores MX silencio para Teclado de Juegos (45 PCs, Pinguin)",unknown,qwerty_es,False,none,none,26.99,,Akko,static_pool
B0DFXWQWB8,2,UK,"GravaStar Mercury K1 Lite 75% Gaming Keyboard, 2.4GHz/BT/Wired Tri-Mode Wireless Keyboard, Gasket Hot Swappable Mechanical Keyboard, Pre-lubed Linear Switches, RGB Backlit (Transparent Black)",unknown,qwerty_uk,False,none,none,89.95,,GravaStar,static_pool
B0DFXWQWB8,4,FR,"GravaStar Mercury K1 Lite Clavier Mécanique de Jeu avec BT5.0/2.4G /Type-C, 75% Gasket Clavier Gamer RGB Rétroéclairé, Commutateurs Linéaires Pré-Lubrifiés Compatible avec PC Win/Mac/PS5/Xbox, QWERTY",unknown,azerty,False,none,none,99.95,,GravaStar,static_pool
B0DFXWQWB8,8,IT,"GravaStar Mercury K1 Lite Tastiera Meccanica da Gioco con BT5.0/2.4G/USB-C, Gasket Hot Swappable Wireless Gaming Keyboard con Retroilluminazione RGB, 75% Layout QWERTY Tastiera senza fili per Win/Mac",unknown,qwerty_it,False,none,none,99.95,,GravaStar,static_pool
B0DFXWQWB8,9,ES,"GravaStar Mercury K1 Lite Teclado mecánico Gaming 75 % con Bluetooth 5.0/2.4G/USB-C, Teclado inalámbrico RGB de Tres Modos, con interruptores Intercambiables, PC/Mac/Xbox (Negro Transparente)",unknown,qwerty_es,False,none,none,99.95,,GravaStar,static_pool
B0F6CTTNYQ,4,FR,"RK ROYAL KLUDGE Clavier mécanique S98 DE avec écran intelligent et boutons, montage supérieur, clavier sans fil BT/2.4G/USB-C, remplaçable pendant le fonctionnement",unknown,azerty,False,none,none,92.29,69.47,RK ROYAL KLUDGE,static_pool
B0F6CTTNYQ,8,IT,"RK ROYAL KLUDGE Tastiera meccanica S98 DE con display e pulsanti intelligenti, tastiera meccanica wireless con montaggio superiore al 96% BT/2.4G/USB-C, sostituibile durante il funzionamento",unknown,qwerty_it,False,none,none,97.49,97.49,RK ROYAL KLUDGE,static_pool
B0F6CTTNYQ,9,ES,"RK ROYAL KLUDGE Teclado mecánico S98 DE con pantalla inteligente y botones, montaje superior 96 % teclado mecánico inalámbrico BT/2.4G / USB-C, reemplazable en caliente",unknown,qwerty_es,False,none,none,129.99,,RK ROYAL KLUDGE,static_pool
B07FPGQ933,2,UK,Sharkoon SKILLER SGK4 German USB QWERTZ Black,qwertz,qwerty_uk,True,high,title_keyword,27.14,,Sharkoon,static_pool
B07FPGQ933,4,FR,Sharkoon SKILLER SGK4 Clavier USB QWERTZ Allemand Noir,qwertz,azerty,True,high,title_keyword,32.98,26.71,Sharkoon,static_pool
B07FPGQ933,8,IT,Sharkoon Skiller Sgk4 USB Qwertz Tedesco Nero,qwertz,qwerty_it,True,high,title_keyword,30.36,30.55,Sharkoon,static_pool
B07FPGQ933,9,ES,"Sharkoon Skiller SGK4 Gaming Keyboard RGB N-Key Rollover (Formato de Teclado alemán), Color Negro",qwertz,qwerty_es,True,high,title_keyword,38.83,31.45,Sharkoon,static_pool
B08JYQRCFH,2,UK,"Corsair K100 RGB Mechanical Gaming Keyboard (CHERRY MX SPEED: Fast & High Precision, RGB Lighting, PBT Double Shot Keycaps, Integration Elgato Stream Deck) QWERTZ, Black",qwertz,qwerty_uk,True,high,title_keyword,,,Corsair,static_pool
B08JYQRCFH,4,FR,Corsair K100 RGB Mechanical Gaming Clavier USB QWERTZ Allemand Noir,qwertz,azerty,True,high,title_keyword,,,Corsair,static_pool
B08JYQRCFH,8,IT,CORSAIR TECLADO (ALEMAN) K100 RGB CHERRY MX SPEED BLACK,qwertz,qwerty_it,True,high,title_keyword,,,Corsair,static_pool
B08JYQRCFH,9,ES,Corsair Teclado (Aleman) K100 RGB Cherry MX Speed Black,qwertz,qwerty_es,True,high,title_keyword,,,Corsair,static_pool
B0DGLD6RGK,4,FR,"RedThunder K95 Clavier de jeu mécanique sans fil 1,88"" QWERTZ 96 touches Gasket BT/USB-C/2,4 GHz logiciel échange à chaud interrupteur rose linéaire RVB PBT",qwertz,azerty,True,high,title_keyword,99.99,,RedThunder,static_pool
B0DGLD6RGK,8,IT,"RedThunder K95 Tastiera meccanica da gioco senza fili con display da 1,88"" e pulsante, QWERTZ 96 tasti, ket, BT/USB-C/2,4 GHz, software, hot-swap, interruttore a pin lineare, RGB, PBT, 8000 mAh.",qwertz,qwerty_it,True,high,title_keyword,99.99,,RedThunder,static_pool
B0DGLD6RGK,9,ES,"RedThunder K95 Teclado mecánico inalámbrico para gaming con pantalla y botón de 1,88 pulgadas, QWERTZ 96 teclas, Gasket, BT/USB-C/2,4 GHz, software, intercambiable en caliente, interruptor lineal",qwertz,qwerty_es,True,high,title_keyword,99.99,,RedThunder,static_pool
B0CP8V6TDK,4,FR,"TMKB T63 Clavier Gamer sans Fil,60% Clavier Gaming Mecanique avec Bluetooth/2.4G /Type-C,Rétroéclairage RGB,Blanc",unknown,azerty,False,none,none,31.99,,TMKB Technology Mechanical KeyBoard,static_pool
B0CP8V6TDK,8,IT,"TMKB Technology Mechanical KeyBoard T63 Tastiera Wireless Meccanica Gaming con 2.4Ghz/Bluetooth/Type-C,Retroilluminazione RGB,Double-Shot Keycaps Compatibile con Win/Mac,Bianco",unknown,qwerty_it,False,none,none,31.99,,TMKB Technology Mechanical KeyBoard,static_pool
B0DR2RMYJ1,2,UK,"TECKNET Mechanical Gaming Keyboard with Red Switches, Wired LED Backlit with 109 Programmable Keys, Anti-Ghostin- UK Layout",qwerty_uk,qwerty_uk,False,high,title_keyword,,,TECKNET,static_pool
B0DR2RMYJ1,4,FR,"TECKNET Mechanical Gaming Keyboard with Red Switches, Wired LED Backlit with 109 Programmable Keys, Anti-Ghostin- UK Layout",qwerty_uk,azerty,True,high,title_keyword,,,TECKNET,static_pool
B0DR2RMYJ1,8,IT,"TECKNET Mechanical Gaming Keyboard with Red Switches, Wired LED Backlit with 109 Programmable Keys, Anti-Ghostin- UK Layout",qwerty_uk,qwerty_it,True,high,title_keyword,,,TECKNET,static_pool
B0DR2RMYJ1,9,ES,"TECKNET Mechanical Gaming Keyboard with Red Switches, Wired LED Backlit with 109 Programmable Keys, Anti-Ghostin- UK Layout",qwerty_uk,qwerty_es,True,high,title_keyword,,,TECKNET,static_pool
B09VBBP822,2,UK,NZXT Function Mini TKL Mechanical PC Gaming Keyboard - Illuminated - Linear RGB Switches - MX Compatible Switches - Hot Swap - Durable Aluminum Top Plate - Mechanical Keyboard | FR (AZERTY) White,azerty,qwerty_uk,True,high,title_keyword,,,NZXT,static_pool
B09VBBP822,4,FR,NZXT Function Mini TKL Clavier mécanique Gamer pour PC - Éclairant - Switches RGB linéaires compatibles MX - remplaçables à Chaud - Clavier Mecanique - Blanc FR (AZERTY),azerty,azerty,False,high,title_keyword,,,NZXT,static_pool
B09VBBP822,8,IT,NZXT Funzione Mini TKL 2022 - Tastiera meccanica Gamer per PC - Illuminazione - Switches RGB lineari compatibili MX - sostituibili a Caldo - Tastiera Mecanica - Bianco IT (AZERTY),azerty,qwerty_it,True,high,title_keyword,,,NZXT,static_pool
B09VBBP822,9,ES,NZXT Function Mini TKL 2022 - Teclado Mecánico PC Gamer - Illumination - Linear RGB Switches - MX Compatible - Hot Swappable Switches - Teclado Mecánico - Blanco FR (AZERTY),azerty,qwerty_es,True,high,title_keyword,,,NZXT,static_pool
B0B5XR46LY,2,UK,"RK ROYAL KLUDGE RK84-DE 75% Gaming Keyboard, 85 Keys Compact TKL, Bluetooth Mechanical, Red Switch, RGB Backlight, 2.4 GHz for Mac and Windows",unknown,qwerty_uk,False,none,none,76.96,,RK ROYAL KLUDGE,static_pool
B0B5XR46LY,4,FR,"RK ROYAL KLUDGE RK84-DE Clavier de jeu 75 % 85 touches TKL compact, Bluetooth mécanique, interrupteur rouge, rétroéclairage RVB, 2,4 GHz pour Mac et Windows",unknown,azerty,False,none,none,59.99,26.83,RK ROYAL KLUDGE,static_pool
B0B5XR46LY,8,IT,"RK ROYAL KLUDGE RK84-DE 75% tastiera da gioco, 85 tasti TKL compatta, Bluetooth meccanico, interruttore rosso, retroilluminazione RGB, 2,4 GHz per Mac e Windows",unknown,qwerty_it,False,none,none,59.99,,RK ROYAL KLUDGE,static_pool
B0B5XR46LY,9,ES,"RK ROYAL KLUDGE RK84-DE 75% Teclado Gaming, 85 Teclado TKL Compacto, Teclado Mecánico Bluetooth, Interruptor Rojo, Retroiluminación RGB, Teclado Gaming 2.4Ghz",unknown,qwerty_es,False,none,none,59.99,,RK ROYAL KLUDGE,static_pool
B0FBS6X4NX,2,UK,"Elgato Stream Deck Neo (Black) – 8 Customisable Keys, 2 Touch Points, Speed Through Tasks & Workflows - Control Word, Excel, PowerPoint, Teams, Zoom, Spotify and more - Works with Mac & PC",unknown,qwerty_uk,False,none,none,95.59,,Elgato,static_pool
B0FBS6X4NX,4,FR,"Elgato Stream Deck Neo (Noir) – 8 Touches Personnalisables, 2 Touch Points, accélérez tâches et workflows – Word, Excel, Teams, Zoom, Spotify, etc. – Compatible Mac/PC",unknown,azerty,False,none,none,99.99,78.97,Elgato,static_pool
B0FBS6X4NX,8,IT,"Elgato Stream Deck Neo (Nero) – 8 tasti personalizzabili, 2 Touch Point, velocizza attività e flussi di lavoro - controlla Word, Excel, PowerPoint, Teams, Zoom, Spotify e altro - per Mac e PC",unknown,qwerty_it,False,none,none,99.99,78.97,Elgato,static_pool
B0FBS6X4NX,9,ES,"Elgato Stream Deck Neo (Negro) – 8 Teclas Personalizables, 2 Touch Points, Vuela por Tus tareas y procesos - Controla Word, Excel, PowerPoint, Teams, Zoom, Spotify, etc. - para Mac y PC",unknown,qwerty_es,False,none,none,99.99,78.97,Elgato,static_pool
B0D4Q6WWR5,2,UK,"Rii Clavier mécanique sans fil - Clavier de jeu Bluetooth avec RVB - Clavier de jeu Bluetooth avec interrupteur bleu - Clavier de jeu tri-modes avec QWERTZ (BT5.0 + 2,4 GHz + câble)",qwertz,qwerty_uk,True,high,title_keyword,,,Rii,static_pool
B0D4Q6WWR5,4,FR,"Rii Clavier mécanique sans fil - Clavier de jeu Bluetooth avec RVB - Clavier de jeu Bluetooth avec interrupteur bleu - Clavier de jeu tri-modes avec QWERTZ (BT5.0 + 2,4 GHz + câble)",qwertz,azerty,True,high,title_keyword,,,Rii,static_pool
B0D4Q6WWR5,8,IT,"Rii Tastiera meccanica senza fili, tastiera da gioco Bluetooth con RGB, tastiera Bluetooth con interruttore blu, tastiera da gioco Tri-modalità tastiera da gioco con QWERTZ (BT5.0 + 2.4 GHz + cavo)",qwertz,qwerty_it,True,high,title_keyword,,,Rii,static_pool
B0D4Q6WWR5,9,ES,"Rii Teclado mecánico inalámbrico, teclado para gaming Bluetooth con RGB, teclado Bluetooth para juegos con interruptor azul, teclado para juegos de tres modos con QWERTZ (BT5.0 + 2.4 GHz + cable)",qwertz,qwerty_es,True,high,title_keyword,,,Rii,static_pool
B0CCXL6CB3,2,UK,,unknown,qwerty_uk,False,none,none,,,,static_pool
B0CCXL6CB3,4,FR,,unknown,azerty,False,none,none,,,,static_pool
B0CCXL6CB3,8,IT,,unknown,qwerty_it,False,none,none,,,,static_pool
B0CCXL6CB3,9,ES,,unknown,qwerty_es,False,none,none,,,,static_pool
B0FFLJLKVJ,4,FR,"Dierya DK68 Kabellose Gaming Tastatur Deutsches Layout-QWERTZ,Bluetooth/2.4GHz/USB-C 68 Tasten RGB Beleuchtung Mechanische Tastatur,Linear Roter Switch,Schwarz",qwertz,azerty,True,high,title_keyword,39.99,,Dierya,static_pool
B0FFLJLKVJ,8,IT,"Dierya DK68 Kabellose Gaming Tastatur Deutsches Layout-QWERTZ,Bluetooth/2.4GHz/USB-C 68 Tasten RGB Beleuchtung Mechanische Tastatur,Linear Roter Switch,Schwarz",qwertz,qwerty_it,True,high,title_keyword,39.99,,Dierya,static_pool
B0FFLJLKVJ,9,ES,"Dierya DK68 Kabellose Gaming Tastatur Deutsches Layout-QWERTZ,Bluetooth/2.4GHz/USB-C 68 Tasten RGB Beleuchtung Mechanische Tastatur,Linear Roter Switch,Schwarz",qwertz,qwerty_es,True,high,title_keyword,39.99,,Dierya,static_pool
B0F3884JY6,2,UK,"Rewurnth Gaming Keyboard and Mouse Set, German Layout, 75% TKL, RGB Backlit Wired Keyboard, Ergonomic 4-Colour LED Gaming Mouse, Large Mouse Mat, USB Plug & Play for PC, Mac, Xbox",qwertz,qwerty_uk,True,high,title_keyword,36.78,,Rewurnth,static_pool
B0F3884JY6,4,FR,"Rewurnth Ensemble clavier et souris de jeu, disposition DE, 75 % TKL, clavier filaire rétroéclairé RVB, souris de jeu ergonomique à 4 couleurs, grand tapis de souris, USB Plug & Play pour PC, Mac",qwertz,azerty,True,high,title_keyword,44.56,,Rewurnth,static_pool
B0F3884JY6,8,IT,"Rewurnth Set tastiera e mouse da gioco, layout DE, 75% TKL, tastiera retroilluminata RGB, mouse da gioco ergonomico a LED a 4 colori, grande tappetino per mouse, USB Plug & Play per PC, Mac, Xbox",qwertz,qwerty_it,True,high,title_keyword,36.67,,Rewurnth,static_pool
B0F3884JY6,9,ES,"Rewurnth Juego de teclado y ratón para videojuegos, disposición DE, 75% TKL, teclado con cable retroiluminado RGB, ratón ergonómico de 4 colores LED para juegos, alfombrilla de ratón grande, USB Plug",qwertz,qwerty_es,True,high,title_keyword,47.67,,Rewurnth,static_pool
B0DZCYNZ8R,2,UK,"YUNZII x MADLIONS MAD68 HE Rapid Trigger Wired Magnetic Mechanical Gaming Keyboard 60% Hall Effect Switches Adjustable Actuation, PBT Keycaps RGB Hot-Swap,8K Hz Polling Rate (white)",unknown,qwerty_uk,False,none,none,59.49,,YUNZII,static_pool
B0DZCYNZ8R,4,FR,"YUNZII MAD68 HE Clavier Mécanique Gaming, Clavier Filaire 60% avec Commutateurs Magnétiques à Effet Hall, Rapid Trigger 8000Hz, Hot Swap, RGB, Capuchons en PBT (White, Magnetic Switch)",unknown,azerty,False,none,none,60.34,,YUNZII,static_pool
B0DZCYNZ8R,8,IT,"YUNZII x MADLIONS MAD68 HE Tastiera da gioco meccanica magnetica cablata a innesco rapido 60% Interruttori magnetici a effetto Hall ad azionamento regolabile, Keycaps RGB in PBT (bianco)",unknown,qwerty_it,False,none,none,57.59,48.74,YUNZII,static_pool
B0DZCYNZ8R,9,ES,"YUNZII x MADLIONS MAD68 HE Activa rápidamente el Teclado de Juego mecánico magnético de Cable 60% Interruptor de Efecto Hall de accionamiento Ajustable, Tapa de Clave PBT RGB Plug (Blanco)",unknown,qwerty_es,False,none,none,60.34,,YUNZII,static_pool
B099W79T6N,2,UK,"Redragon K585 DITI One-Handed RGB Mechanical Gaming Keyboard, Type-C Wired Professional Gaming Keypad with 7 Onboard Macro Keys, Detachable Wrist Rest, Linear Red Switch, 42 Keys",unknown,qwerty_uk,False,none,none,35.98,,Redragon,static_pool
B099W79T6N,4,FR,Redragon K585 Clavier de Jeu mécanique RGB à Une Main Clavier de Jeu Professionnel Filaire de Type C avec 7 Touches Macro intégrées Repose-Poignet détachable 42 Touches (Interrupteur Rouge) US Layout,unknown,azerty,False,none,none,34.95,41.99,Redragon,static_pool
B099W79T6N,8,IT,"Redragon K585 DITI Tastiera da gioco meccanica RGB a una mano, tastiera da gioco professionale di tipo C con 7 tasti macro integrati, poggiapolsi staccabile, 42 tasti (Interruttore rosso), US LAYOUT",unknown,qwerty_it,False,none,none,59.98,32.99,Redragon,static_pool
B099W79T6N,9,ES,"Redragon K585 DITI Teclado mecánico RGB para Juegos con una Sola Mano, 42 Teclas Tipo C, Teclado Profesional para Juegos con Enchufe Intercambiable en Caliente Mejorado, 7 Teclas Macro, US Layout",unknown,qwerty_es,False,none,none,49.99,39.99,Redragon,static_pool
B0FC62VJRB,2,UK,"TECURS Mechanical Gaming Keyboard | Hot-Swappable Wireless RGB Keyboard Sideprinted |2.4Ghz/Type-C/BT5.0 | Gasket Mount Custom Keyboard for PC/Mac/PS5/PS4, US Layout Gradient Grey (US Layout)",azerty,qwerty_uk,True,high,title_keyword,,,TECURS,static_pool
B0FC62VJRB,4,FR,"TECURS Clavier Mécanique à 75% – ISO-FR sans Fil Hot-Swap, Gasket Mount, RGB, (2,4 G/BT5.0/Filaire), MK209 Clavier AZERTY avec Knob, Keyboard TKL, PBT, pour PC/Mac/PS4/PS5 (ANSI-US Layout)",azerty,azerty,False,high,title_keyword,,,TECURS,static_pool
B0FC62VJRB,8,IT,"TECURS MK209 tastiera meccanica gaming 75% QWERTY (layout US), Gasket wireless con hot swap, 2.4 GHz/Type-C/BT 5.0, RGB, tasti PBT stampati lateralmente​ (MK209-US-02)",azerty,qwerty_it,True,high,title_keyword,,,TECURS,static_pool
B0FC62VJRB,9,ES,"TECURS Teclado mecánico al 75 %, sonido cremoso, montaje en junta, retroiluminado RGB con perilla fácil, triple modo (2.4G/BT5.0/cable), teclado inalámbrico con impresión lateral e intercambio en",azerty,qwerty_es,True,high,title_keyword,,,TECURS,static_pool
B0DWFRSGFZ,2,UK,"SteelSeries Apex Pro Mini Gen 3 - Gaming Keyboard 60 Percent - Fully Adjustable Hall Effect Switches - Game-Ready Presets - Rapid Trigger, Protection Mode, Rapid Tap/SOCD - Nordic QWERTY",unknown,qwerty_uk,False,none,none,189.99,,SteelSeries,static_pool
B0DWFRSGFZ,4,FR,SteelSeries Apex Pro Mini Gen 3 Switchs OmniPoint 3.0 - Actionnement ajustable - Rapid Trigger - Préréglages prêts à jouer - Mode Protection - Rapid Tap/SOCD - OLED - Capuchons PBT - Format NOR QWERTY,unknown,azerty,False,none,none,219.99,107.22,SteelSeries,static_pool
B0DWFRSGFZ,8,IT,SteelSeries Apex Pro Mini Gen 3 con Switch HyperMagnetic OmniPoint 3.0 - Attuazione regolabile - Rapid Trigger - Preset di gioco - Protection Mode - Rapid Tap/SOCD - RGB -Copritasti in PBT - NO QWERTY,unknown,qwerty_it,False,none,none,209.21,,SteelSeries,static_pool
B0DWFRSGFZ,9,ES,SteelSeries Apex Pro Mini Gen 3 Interruptores OmniPoint 3.0 - Accionamiento Ajustable - Rapid Trigger - Preajustes - Modo protección - Rapid Tap/SOCD - RGB - Teclas PBT - USB-C - Diseño Nor QWERTY,unknown,qwerty_es,False,none,none,219.99,107.22,SteelSeries,static_pool
B0CYT2WQXK,2,UK,"Trust Gaming GXT 866 Torix Mechanical Keyboard German QWERTZ Layout, Huano Switches, Flat Keys, RGB Lighting, Anti-Ghosting N-Key Rollover USB Programmable Gaming Keyboard PC Laptop",qwertz,qwerty_uk,True,high,title_keyword,60.44,,Trust Gaming,static_pool
B0CYT2WQXK,4,FR,Trust GXT 866 Torix Clavier USB QWERTZ Allemand Noir,qwertz,azerty,True,high,title_keyword,,34.34,Trust Gaming,static_pool
B0CYT2WQXK,8,IT,"Trust Gaming GXT 866 - Tastiera meccanica Torix, layout tedesco QWERTZ, switch Huano, tasti piatti, illuminazione RGB, anti-ghosting N-Key Rollover USB, programmabile, tastiera da gioco, PC portatile",qwertz,qwerty_it,True,high,title_keyword,69.99,34.34,Trust Gaming,static_pool
B0CYT2WQXK,9,ES,"Trust Gaming GXT 866 Torix Teclado mecánico Alemán QWERTZ Layout, Huano, Teclas Planas, iluminación RGB, Anti-Ghosting N-Key Rollover USB programable Teclado para Juegos PC portátil",qwertz,qwerty_es,True,high,title_keyword,69.99,34.34,Trust Gaming,static_pool
B0G3GK968S,8,IT,"AJAZZ Tastiera meccanica AK820, 75% Hot Swappable Wired Keyboard with Volume Control Knob, German QWERTZ Layout, PBT Keycaps, Five Layer Sound Insulation Pad, 82-Kkey Gaming Keyboard, Black",qwertz,qwerty_it,True,high,title_keyword,91.71,,AJAZZ,static_pool
